MSOA11CD,RGN19NM,DeathRate,Deaths,Score,Extent,Proportion
E02001186,North West,230.01725129384704,24,26.487416043703274,0.08209699060762887,0.3333333333333333
E02001187,North West,169.44365998305565,12,26.316836910477267,0.08660391801305012,0.4
E02001188,North West,93.12070771737865,8,35.834651030147825,0.07262036770426823,0.6
E02001189,North West,120.3659123736158,10,20.64630633124699,0.040325431416770134,0
E02001190,North West,297.6593153835746,22,68.92812907590313,0.4892974385632597,1
E02001191,North West,123.04447178766038,7,23.277831253295833,0.2483740551942345,0.25
E02001192,North West,199.88577955454028,14,14.695340519703027,0,0
E02001193,North West,63.06164275579379,4,33.21661280151348,0,0.5
E02001194,North West,141.44271570014143,9,12.003563256325632,0,0
E02001195,North West,232.90861761885188,17,23.340961775585697,0.05686539612491976,0.2
E02001196,North West,166.75218060543867,13,16.768994740892765,0,0
E02001197,North West,78.45598619174643,5,15.847611799780324,0,0
E02001198,North West,383.2430289414563,29,31.482481432536012,0.29345322139761987,0.4
E02001199,North West,100.81915563957152,8,10.83995652173913,0,0
E02001200,North West,145.0995910829706,11,60.24616079672866,0.5883788418414457,0.75
E02001201,North West,155.4135727853566,9,21.10548437230185,0,0
E02001202,North West,110.89987325728771,7,39.371570975918885,0.2826362484157161,0.75
E02001203,North West,101.7293997965412,6,6.211203628348593,0,0
E02001204,North West,130.10950883660414,12,22.531578336766778,0.00776320069391737,0.16666666666666666
E02001205,North West,61.07243190423843,5,30.8577036765604,0.21388851388272806,0.2
E02001206,North West,220.6896551724138,16,16.97373724137931,0.0688025408348457,0
E02001207,North West,100.3296545793321,7,13.809834599398021,0,0
E02001208,North West,92.44585314315901,7,22.338698758584258,0.195260238552006,0.2
E02001209,North West,214.13276231263384,17,24.450569845068646,0.012148885250031475,0
E02001210,North West,216.07022282241726,16,36.374090074274136,0.459459113685632,0.6
E02001211,North West,140.4494382022472,9,10.592308052434456,0,0
E02001212,North West,240.48663177252794,17,47.68160772386476,0.28468703233540066,0.75
E02001213,North West,167.702476077735,17,15.554197395679196,0,0
E02001214,North West,104.52051215050953,8,19.29221988502744,0.1603334341864591,0.2
E02001215,North West,319.0596137699412,19,13.88685675902603,0,0
E02001216,North West,93.57037829167224,7,9.987625584814865,0,0
E02001217,North West,231.51497612501808,16,21.78076544638981,0,0
E02001218,North West,133.5782267490399,8,9.742060110202036,0,0
E02001219,North West,92.18289085545723,5,5.908825589970501,0,0
E02001220,North West,87.64241893076249,5,12.855098159509204,0,0
E02001221,North West,101.76390773405699,6,6.582097862957937,0,0
E02001222,North West,139.59981386691484,9,12.403558864588181,0,0
E02001223,North West,180.31555221637868,12,5.75409151014275,0,0
E02001224,North West,241.6292716603383,14,8.308792198826373,0,0
E02001225,North West,203.16944331572532,15,7.366216036841393,0,0
E02001226,North West,112.77135607555681,8,14.383536368762334,0,0
E02001227,North West,119.69904240766074,7,3.0745731874145004,0,0
E02001228,North West,315.955766192733,18,4.692815868000703,0,0
E02001229,North West,216.04635176274184,22,20.13317067661789,0.08344764493970859,0.16666666666666666
E02001230,North West,301.15442529697174,18,19.859280910155594,0.07995297764236588,0.25
E02001231,North West,152.4812863875797,11,23.723999168283893,0.2457670027577955,0.25
E02001232,North West,200.30635088959585,17,41.545373276776246,0.47488852920565816,0.8
E02001233,North West,342.3354887790034,27,34.103728794218334,0.10360653440371562,0.6
E02001234,North West,319.5704972516937,25,45.57406007925348,0.29013368138485035,0.8
E02001235,North West,168.51565791321443,12,30.977015868557785,0.24056903598696222,0.25
E02001236,North West,218.30394626364398,13,47.56215667506297,0,1
E02001237,North West,196.76739283204498,14,30.287946732255797,0.31798202463291037,0.75
E02001238,North West,228.05017103762827,18,27.32722488280755,0.20581527936145952,0.2
E02001239,North West,201.29250979976692,19,33.545840872973834,0.1521355964336097,0.3333333333333333
E02001240,North West,195.21717911176185,12,26.718751423458595,0,0
E02001241,North West,230.22377751174142,25,53.52793341928355,0.41561838106639654,1
E02001242,North West,252.30038587117838,17,17.848409171861086,0,0
E02001243,North West,149.8314396304158,12,19.82651179922587,0.18953677113247597,0.2
E02001244,North West,185.2881230313137,10,16.32418454697054,0,0
E02001245,North West,230.86269744835965,19,34.05810376670717,0.36553526891347443,0.4
E02001246,North West,203.94289598912306,15,38.36832454112849,0.3213338580986797,0.4
E02001247,North West,288.1014116969173,20,32.18576951887064,0.1493316805410241,0.6
E02001248,North West,166.7105378608406,19,38.64738352197947,0,0.8333333333333334
E02001249,North West,111.35857461024499,7,31.711524339802736,0.10125257464373628,0.5
E02001250,North West,214.263850627487,14,15.407819406183043,0,0
E02001251,North West,269.67807180178664,16,21.252947918422382,0,0
E02001252,North West,246.47405175955086,18,15.255749554977406,0,0
E02001253,North West,284.3216896831844,14,24.670243501218522,0,0
E02001254,North West,230.5782192266761,13,28.769586555516142,0.0740664849424021,0.5
E02001255,North West,86.9691259602841,6,60.382632845339906,0,1
E02001256,North West,321.2396069538927,34,40.93331103552532,0.08446040696980546,0.8333333333333334
E02001257,North West,343.3001107419712,31,33.70012713178294,0.39032056886402045,0.6666666666666666
E02001258,North West,139.00472616068947,10,18.45609202112872,0,0
E02001259,North West,123.55484952784397,14,36.92081219662872,0.07936564339097676,0.6666666666666666
E02001260,North West,92.14163485586415,7,12.616261155719364,0,0
E02001261,North West,93.22922736277823,8,24.8047451345997,0,0
E02001262,North West,115.64704521799469,10,25.991920319185844,0,0
E02001263,North West,144.4912703190849,12,8.7194492474413,0,0
E02001264,North West,94.08444078560508,8,17.606539574267902,0,0
E02001265,North West,269.9717756779973,22,17.04924260645478,0.021937467303059455,0
E02001266,North West,128.42465753424656,9,26.27914683219178,0,0
E02001267,North West,264.7253474520185,20,19.095839973527465,0,0
E02001268,North West,186.32650136161675,13,10.489661315751755,0,0
E02001269,North West,131.20229007633588,11,24.68272149332061,0.1478188403977501,0.2
E02001270,North West,152.18918286115664,13,9.634748653711075,0,0
E02001271,North West,91.31030284583778,6,17.97850007609192,0,0
E02001272,North West,83.56213441566193,7,8.791668019577415,0,0
E02001273,North West,117.60094080752646,12,10.181073500588004,0,0
E02001274,North West,185.98884066955983,15,6.754382765034097,0,0
E02001275,North West,209.9125364431487,18,45.24204081632653,0.23312137486573578,0.6
E02001276,North West,269.0144289557349,22,21.06526889214967,0.232521141444955,0.2
E02001277,North West,51.43503754757741,5,26.63853924493365,0.3925630349920682,0.4
E02001278,North West,149.18521918751435,13,6.53818728482901,0,0
E02001279,North West,129.5336787564767,11,5.473482571832313,0,0
E02001280,North West,118.56770215793219,10,23.215290372302587,0.18397245485066707,0.2
E02001281,North West,157.54233950374163,12,4.974442956544571,0,0
E02001282,North West,97.95278675678323,10,9.082971201880694,0,0
E02001283,North West,153.64129878111237,15,9.058134999487862,0,0
E02001284,North West,106.49627263045794,9,5.326285291681458,0,0
E02001285,North West,248.47807181016273,20,5.905995651633743,0,0
E02001286,North West,143.6265709156194,12,5.720338719329742,0,0
E02001287,North West,200.1668056713928,12,9.143132443703086,0,0
E02001288,North West,302.95379954556927,24,12.705452663468822,0.11158665408788315,0.2
E02001289,North West,197.96100168266852,20,11.409440859150747,0.03807337059862363,0
E02001290,North West,162.23231667748215,10,17.706249675535368,0.04815097851702584,0
E02001291,North West,155.27950310559004,12,28.96571674430642,0.11690026697177724,0.4
E02001292,North West,260.57823551309093,21,14.33548579228192,0.05054532036755245,0
E02001293,North West,360.478453219728,22,19.716408979190565,0,0
E02001294,North West,215.38071709109337,17,26.037062080324336,0.22209552768275687,0.2
E02001295,North West,206.79850071086986,16,49.462199302055055,0.50031529968776145,0.8
E02001296,North West,133.01954364064258,13,59.23640386779904,0.1289616397486092,1
E02001297,North West,268.33631484794273,18,31.140324388789505,0.2676458588331293,0.6
E02001298,North West,207.73225620311598,18,41.84906324293133,0,1
E02001299,North West,277.9012894619831,25,22.054923410404623,0,0
E02001300,North West,409.3919325707405,34,30.631784708007224,0,0.4
E02001301,North West,273.5229759299781,25,38.61701444201313,0.2024876194863526,0.8
E02001302,North West,262.53281660207523,21,33.04201475184398,0.5194396010027569,0.6
E02001303,North West,167.07507239919804,15,48.60224482067276,0.8036123389337679,0.8
E02001304,North West,147.01330857319715,19,11.687321185391518,0,0
E02001305,North West,242.51242876197404,20,16.482566145264943,0,0
E02001306,North West,192.25487503433123,14,18.10500865146938,0.05837212159759464,0.2
E02001307,North West,152.60703688003392,18,7.593467401441289,0,0
E02001308,North West,228.45953002610966,14,22.381085998694513,0,0
E02001309,North West,120.25012025012026,10,20.950655363155363,0.14595959595959596,0.25
E02001310,North West,148.57264140931764,14,40.12307948636315,0.2764300116735647,0.6
E02001311,North West,179.70528333533005,15,25.098202587756077,0.3253510558473577,0.4
E02001312,North West,154.10146989094358,13,29.110420222854433,0.08714843652516781,0.6
E02001313,North West,279.2617775619233,23,40.89692399222923,0.3495111321285243,0.6
E02001314,North West,59.65875193890943,5,11.711896193771626,0.03213879765635301,0
E02001315,North West,157.19467956469165,13,15.635533857315599,0.10544740024183794,0.2
E02001316,North West,119.51000896325067,8,45.403774723633106,0.09741834793137609,1
E02001317,North West,495.9058932072425,43,33.784963210702344,0.4041056394879483,0.4
E02001318,North West,254.0650406504065,20,25.73755386178862,0.3247061537227214,0.4
E02001319,North West,307.21966205837174,24,45.25742140296979,0.15824675937154714,0.8
E02001320,North West,143.69693011103854,11,26.488042194644027,0.1277125373852659,0.2
E02001321,North West,218.49963583394026,18,16.666468196164118,0.05386559077957092,0
E02001322,North West,259.6337797212353,19,17.29570442743919,0,0
E02001323,North West,138.0348851800728,11,21.810077425021962,0.3320515022026141,0.4
E02001324,North West,164.68650746970943,14,25.228671097517942,0,0.4
E02001325,North West,125.81781580271766,10,11.844684574735783,0.018670039467062215,0
E02001326,North West,201.7400075652503,16,14.606718698776952,0,0
E02001327,North West,227.2183688112892,19,63.26216395599138,0.5820377900023918,1
E02001328,North West,107.60050865695001,11,27.530329648831067,0.13743519514819524,0.3333333333333333
E02001329,North West,160.1922306768122,12,61.214717794686955,0.5910731474260341,1
E02001330,North West,154.59363957597174,14,54.91981117491166,0.5108602031802121,1
E02001331,North West,128.4458057504199,13,54.0348406283964,0.727121825906531,0.8571428571428571
E02001332,North West,217.15526601520088,16,56.82407709011943,0.46009057660437735,1
E02001333,North West,169.28111951247038,15,49.34887856901027,0.4948880071751436,0.8
E02001334,North West,135.20365049856346,8,73.34454639175257,0.2258590324044012,1
E02001335,North West,111.89854531891085,9,22.69296294914833,0.032960992559728286,0.2
E02001336,North West,165.24373450839988,12,69.31737744423025,0,1
E02001337,North West,150.60240963855424,9,38.046117804551535,0.40944215458324523,0.75
E02001338,North West,186.2828111769687,11,43.773083319221,0.18984179330629708,1
E02001339,North West,109.5118898623279,7,42.739611076345426,0.4706771622422765,0.6
E02001340,North West,74.00359446030237,7,20.923156781900836,0,0
E02001341,North West,147.23597911926115,11,49.58596145094365,0.16015435121064608,1
E02001342,North West,273.8600575106121,20,17.537215254005204,0,0
E02001343,North West,40.99480732440558,3,17.37866315933315,0,0
E02001344,North West,240.78533061678087,13,33.63984645304686,0.2548620114836081,0.25
E02001345,North West,146.11872146118722,8,17.625956529680366,0,0
E02001346,North West,201.07238605898124,15,48.54813873994638,0.4724604910399322,0.8
E02001347,North West,152.67175572519085,12,41.96436946564886,0.6548081558858979,0.8
E02001348,North West,280.0294767870302,19,36.33798673544584,0,0.6
E02001349,North West,154.67904098994586,12,35.37011807166795,0.11846006160024963,0.8
E02001350,North West,286.81880533732385,23,54.30120376605562,0.7676012890437841,0.8
E02001351,North West,264.7329650092081,23,54.71669406077348,0.5670873921682659,0.8333333333333334
E02001352,North West,167.10764517476676,12,57.862804623311526,0.518317343281613,1
E02001353,North West,95.87727708533077,7,19.517716340227363,0.06788579790800105,0.2
E02001354,North West,118.68653567189767,9,52.433383357510216,0.2479944751764681,1
E02001355,North West,225.9036144578313,15,59.32519894578313,0.3168872859860494,1
E02001356,North West,131.1553594849171,11,59.266333015380944,0,1
E02001357,North West,212.6754572522331,15,60.67078080249539,0,1
E02001358,North West,185.3964632059327,13,68.74525812892185,0.2276942534602336,1
E02001359,North West,74.19773696902244,4,30.490302355778148,0.12356803249079847,0.25
E02001360,North West,160.95654173373188,14,68.50986548631869,0.5036109329428422,1
E02001361,North West,229.2031818794661,17,51.8344264527437,0.5137053568260681,0.8
E02001362,North West,292.2755741127349,21,40.56713180236604,0.3346537010584917,0.6
E02001363,North West,154.71892728210418,12,54.65837674058793,0.49992705138297,0.8
E02001364,North West,254.2372881355932,15,73.57407762711864,0.7310762711864407,1
E02001365,North West,146.3516621367343,14,68.64715879155342,0.6094702179869493,1
E02001366,North West,244.11895250776743,22,53.763280292942746,0.20312361296049708,1
E02001367,North West,189.5335369063915,18,20.77589428240497,0,0
E02001368,North West,315.27658354829464,22,66.52577873316137,0.7312983662940671,1
E02001369,North West,97.37098344693281,8,58.201612706913345,0.3840269948239635,1
E02001370,North West,208.50708924103418,15,74.44862996941896,0.6365033726936189,1
E02001371,North West,415.33988647376435,30,52.332910978817665,0.7315377777130074,0.8
E02001372,North West,438.670490973511,26,41.38069799223891,0.4043214371342562,0.5
E02001373,North West,174.15913791226734,16,47.22815053880483,0.4516739901348014,0.6666666666666666
E02001374,North West,114.94252873563218,11,64.15013406478579,0.4035527690700105,1
E02001375,North West,207.43813898355313,14,46.05410905319307,0.06571304910669026,1
E02001376,North West,126.35569127092765,12,60.48156870590713,0.08701418176377027,1
E02001377,North West,99.54582218627512,16,32.618110433646486,0.1463346507873616,0.6
E02001378,North West,219.58150348747094,17,40.23589873417722,0.223878298821194,0.6
E02001380,North West,339.91371421100797,26,21.543777225781145,0.025828969731165392,0.2
E02001381,North West,111.39240506329114,11,51.646104911392406,0.36616122584943367,1
E02001382,North West,103.06242638398115,7,13.530061690223791,0,0
E02001383,North West,101.80189351521939,10,46.46597566934745,0.23326671560301543,0.8
E02001384,North West,80.87706685837527,9,34.463396297627604,0.17748472322070452,0.5
E02001385,North West,109.87913295375088,11,65.2247860353611,0.40314154430126853,1
E02001386,North West,220.2357818370255,17,52.93452066329836,0.363259489571188,1
E02001387,North West,232.0185614849188,18,11.867197860273267,0,0
E02001388,North West,200.0235321802565,17,23.108253912224967,0,0.16666666666666666
E02001389,North West,130.586186883343,9,52.90180252466628,0.17716192687173535,1
E02001390,North West,209.7095522701059,20,62.59311051693405,0.2221502955249085,1
E02001391,North West,173.55085039916696,10,53.11780926761542,0.35165147335537733,1
E02001392,North West,330.5238803503553,20,14.520834903321765,0,0
E02001393,North West,146.6275659824047,11,7.586520794454811,0,0
E02001394,North West,279.4741745160956,27,26.353483904357727,0.27859571037105235,0.3333333333333333
E02001395,North West,114.82939632545931,7,14.311627460629923,0,0
E02001396,North West,225.76194656967266,18,41.585264266900786,0.47602236495540867,0.6666666666666666
E02001397,North West,285.4036422941017,21,26.56315072030443,0.12094426403055748,0.2
E02001398,North West,142.46859215127574,11,28.860765056339854,0,0.2
E02001399,North West,98.68884816015789,7,12.969568165797265,0,0
E02001400,North West,462.54849298716795,31,35.12431960608774,0,0.5
E02001401,North West,311.52647975077883,24,19.619380711318797,0,0
E02001402,North West,368.88358468048176,34,16.106850819138547,0,0
E02001403,North West,119.68880909634949,8,45.61324311789348,0.06115822545591986,1
E02001404,North West,117.38620059997392,9,49.220575844528504,0.42101899459748887,0.75
E02001405,North West,175.4748142031379,17,60.648697563996706,0,1
E02001406,North West,142.48704663212436,11,13.791584974093263,0,0
E02001407,North West,138.33650354487293,8,14.519985474667127,0,0
E02001408,North West,143.85901816220104,8,16.76697212731523,0,0
E02001409,North West,98.12579727210284,10,32.45201884015307,0.29699244431361,0.2857142857142857
E02001410,North West,239.07103825136613,14,30.367822575136614,0,0.25
E02001411,North West,272.01632097925875,16,23.578609826589595,0.09231330195601209,0.25
E02001412,North West,77.16900011024143,7,24.781819534781167,0.262910431740248,0.3333333333333333
E02001413,North West,182.9727693466796,17,28.294571951350772,0.20980886993071957,0.42857142857142855
E02001414,North West,146.25228519195613,8,7.967409323583181,0,0
E02001415,North West,43.88531304856641,3,31.246365125804566,0.2076753102768624,0.75
E02001416,North West,124.4361487011977,8,55.16634142168299,0.5977683359121088,1
E02001417,North West,162.3157040443663,12,57.619064655755444,0.5255141777072195,1
E02001418,North West,133.00083125519535,8,42.58955993349959,0.6442310889443058,0.6666666666666666
E02001419,North West,219.4486353037992,16,60.31057344671513,0.5982718419969826,1
E02001420,North West,111.60714285714285,13,27.67569848901099,0.33462351792943895,0.42857142857142855
E02001421,North West,142.2070534698521,15,30.556843477436484,0.006693211983314364,0.2857142857142857
E02001422,North West,174.79970866715223,12,54.48920568099053,0.40887108521485793,1
E02001423,North West,184.78595626732368,12,15.758263165999383,0.1548798080819542,0.25
E02001424,North West,197.74974428912375,29,36.56544916467781,0.5215251134997397,0.6666666666666666
E02001425,North West,165.86984096009365,17,34.34286476729437,0.33954532149478,0.2857142857142857
E02001426,North West,220.5071664829107,12,21.83485244395443,0,0
E02001427,North West,115.84129742253113,12,38.36173665411719,0.34700235239125904,0.6666666666666666
E02001428,North West,325.7328990228013,18,11.336352153456389,0,0
E02001429,North West,193.76956327321508,13,17.485897451184975,0,0
E02001430,North West,129.25463162429986,9,12.397999712767485,0,0
E02001431,North West,347.1758579249566,26,23.50846801976232,0.24520278865142556,0.4
E02001432,North West,221.14108801415304,20,47.411874834144186,0.21987098163365068,1
E02001433,North West,89.98585936495694,7,23.969044350173544,0.14792085303888336,0.2
E02001434,North West,187.84382128002144,14,21.22248436871059,0,0
E02001435,North West,69.8730639338535,6,28.546867939909163,0,0.2
E02001436,North West,122.24938875305624,11,20.108669593242944,0,0
E02001437,North West,281.1328613077884,27,14.213329758433984,0,0
E02001438,North West,109.34937124111536,8,15.033607709130672,0,0
E02001439,North West,105.32651218778213,7,25.702253987360816,0.12828492009439788,0.25
E02001440,North West,220.26431718061676,13,9.106783971535073,0,0
E02001441,North West,124.49424214130097,8,6.666435262994086,0,0
E02001442,North West,226.24434389140274,14,10.7911801874596,0,0
E02001443,North West,90.61254077564335,5,6.887399963754983,0,0
E02001444,North West,71.9165767709457,4,13.22335904350953,0,0
E02001445,North West,192.935589195607,13,11.526565449688336,0,0
E02001446,North West,162.33766233766235,11,13.826574675324677,0,0
E02001447,North West,261.87150837988827,15,16.09144308659218,0,0
E02001448,North West,239.30601256356567,16,12.366461262339216,0,0
E02001449,North West,199.22523519645824,18,21.595537354731597,0.16500101942737305,0.3333333333333333
E02001450,North West,121.12403100775194,10,10.023575218023256,0,0
E02001451,North West,281.3172265431077,17,47.16912890948205,0.33844813921283434,0.8
E02001452,North West,224.85384500074952,15,53.11394468595413,0.30477281872046325,1
E02001453,North West,237.85253143051307,21,11.935101936799185,0,0
E02001454,North West,200.7456266131345,14,20.433270719816463,0,0
E02001455,North West,126.51110486364915,9,19.073759207197075,0,0
E02001456,North West,133.33333333333334,10,18.94365373333333,0,0
E02001457,North West,217.70682148040638,15,45.33139172714078,0.026153464212054063,1
E02001458,North West,142.46859215127574,11,25.624184561585288,0.14700304705553546,0.4
E02001459,North West,55.67928730512249,4,35.346473830734965,0.3781429492439339,0.4
E02001460,North West,277.37419099194295,21,45.98384929335623,0.295667679302602,0.8
E02001461,North West,166.8436220233581,11,25.44964644319733,0,0.25
E02001462,North West,151.89873417721518,12,60.70976924050633,0.34090239840106595,1
E02001463,North West,155.9177888022679,11,45.197101063075834,0.3611622962437987,0.6
E02001464,North West,242.02733485193625,17,64.39412841685649,0.4244522539263877,1
E02001465,North West,302.73840649511493,22,69.00851726985,0.1725608917022155,1
E02001466,North West,138.39234229039326,12,50.909578710644674,0.4386321009535718,0.8333333333333334
E02001467,North West,176.2114537444934,14,32.659692007551925,0.11341989334569903,0.2
E02001468,North West,196.8762304764405,15,35.073155663472896,0,0.4
E02001469,North West,141.6613007083065,11,16.708745009658724,0,0
E02001470,North West,95.31752651018707,8,17.173392469915406,0,0
E02001471,North West,191.6687963199591,15,52.40574201380015,0.4015572249048381,1
E02001472,North West,99.84310369419484,7,29.182768078733417,0.4466259787251612,0.5
E02001473,North West,201.79089418589984,16,30.967117290957244,0,0.6
E02001474,North West,81.69934640522877,6,67.66463711873638,0.4325844226579521,1
E02001475,North West,218.00062285892244,14,51.79519869199626,0.6524234129390746,0.75
E02001476,North West,150.54572826496047,12,56.71935466064483,0.06979511254613761,1
E02001477,North West,221.32534826194507,17,69.31437325869028,0.806535607342794,1
E02001478,North West,137.5,11,34.854894374999994,0.36319375000000004,0.6
E02001479,North West,48.47309743092584,3,12.423685086443689,0,0
E02001480,North West,346.553715825953,27,14.365467077396998,0,0
E02001481,North West,98.70450339296731,8,26.63366983343615,0.16686191110100976,0.2
E02001482,North West,207.494202367875,17,75.72029488587819,0.16900659741627963,1
E02001483,North West,95.62841530054645,7,14.976626092896176,0,0
E02001484,North West,324.55373860941205,26,19.487482087130196,0,0
E02001485,North West,101.25849848112252,7,42.03880775350788,0.3843053134064729,0.75
E02001486,North West,233.01447142506743,19,28.64626293843512,0.2131469217561933,0.2
E02001487,North West,113.00595849599343,11,59.01587538524758,0.5062785894261027,1
E02001488,North West,106.86297791498457,9,35.241336974590354,0.10210038870627053,0.8
E02001489,North West,98.94867037724181,8,8.70783722943723,0,0
E02001490,North West,157.90112960038869,13,16.031346046398642,0,0
E02001491,North West,291.1208151382824,20,48.19969854439592,0.6932425496054546,0.8
E02001492,North West,217.0582226762002,17,17.16238546986721,0.1022965835170152,0.2
E02001493,North West,229.607250755287,19,62.289717703927494,0.1817522658610272,1
E02001494,North West,99.38946471674004,7,7.567422405225046,0,0
E02001495,North West,150.26296018031556,12,32.542961682945155,0.08368394690708739,0.4
E02001496,North West,31.923383878691137,2,14.914729289704708,0.11508379888268157,0.25
E02001497,North West,183.19491939423546,15,46.915239130434784,0.4680164168359344,0.8
E02001498,North West,106.90899371909661,8,16.871307096084458,0,0
E02001499,North West,317.17263253285006,21,11.278758495695515,0,0
E02001500,North West,132.6963906581741,10,13.552517117834395,0,0
E02001501,North West,137.44845682868925,11,14.96499275271773,0.04991154632802172,0
E02001502,North West,279.96681874740773,27,21.692859290750725,0,0
E02001503,North West,214.73627700979736,16,13.565607972084283,0,0
E02001504,North West,388.0266075388027,28,8.977361696230599,0,0
E02001505,North West,204.8857368006304,13,23.447288573680062,0.1338716768280038,0.25
E02001506,North West,125.49914432401596,11,4.297386423274387,0,0
E02001507,North West,182.0983330998739,13,7.15286258579633,0,0
E02001508,North West,132.6419872181358,11,24.57041070782588,0.13808728985130134,0.2
E02001509,Yorkshire and The Humber,266.35099141757917,18,25.466869340041434,0.15900920546408934,0.25
E02001510,Yorkshire and The Humber,281.0381881302695,17,34.39376574640436,0.02403224543421704,0.5
E02001511,Yorkshire and The Humber,273.5317779565567,17,24.29698921962993,0,0.25
E02001512,Yorkshire and The Humber,418.51304775972426,34,20.04073362875431,0,0
E02001513,Yorkshire and The Humber,142.37639140564326,11,15.630328501164897,0,0
E02001514,Yorkshire and The Humber,270.5836876691148,21,39.62282193016364,0.29744810421879975,0.75
E02001515,Yorkshire and The Humber,110.11011011011011,11,49.0620971971972,0.23649017438491118,1
E02001516,Yorkshire and The Humber,163.31863465621427,10,33.58735538134901,0.21803037726604604,0.25
E02001517,Yorkshire and The Humber,73.41245564664138,6,23.266237489294017,0.20597087972592681,0.2
E02001518,Yorkshire and The Humber,132.02565069784987,14,25.8464541682384,0.1523906073179932,0.2
E02001519,Yorkshire and The Humber,211.02284011916583,17,42.30042825223436,0.39708618617049074,0.75
E02001520,Yorkshire and The Humber,226.9156920928609,26,14.076822831209636,0,0
E02001521,Yorkshire and The Humber,39.04419803217242,5,32.35256208027487,0.017654964367031897,0.42857142857142855
E02001522,Yorkshire and The Humber,231.02310231023102,21,48.00637733773377,0.5595370852874761,0.6666666666666666
E02001523,Yorkshire and The Humber,387.4896208137282,28,25.056987544976472,0,0.25
E02001524,Yorkshire and The Humber,146.5082207390526,9,7.451983070161159,0,0
E02001525,Yorkshire and The Humber,284.9814762040467,20,49.05312482188658,0.21786833855799373,1
E02001526,Yorkshire and The Humber,251.4932411191449,16,51.00770355234203,0,1
E02001527,Yorkshire and The Humber,212.2795558458524,13,19.286771554539516,0.10254391694454947,0.25
E02001528,Yorkshire and The Humber,177.90262172284645,19,33.86902284644194,0.11030479992115118,0.42857142857142855
E02001529,Yorkshire and The Humber,220.5650666946749,21,42.397626824913345,0.3773904222798357,0.5
E02001530,Yorkshire and The Humber,133.4717484799051,9,47.846934005635475,0.3924276247492526,0.75
E02001531,Yorkshire and The Humber,179.00524229638154,14,36.84076026083621,0,0.75
E02001532,Yorkshire and The Humber,139.50892857142858,15,10.804439546130952,0,0
E02001533,Yorkshire and The Humber,374.19354838709677,29,33.14312670967742,0.19458234295415958,0.6
E02001534,Yorkshire and The Humber,314.24227065382667,31,26.672890015205272,0.165636087176888,0.16666666666666666
E02001535,Yorkshire and The Humber,167.6829268292683,11,13.881265091463415,0,0
E02001536,Yorkshire and The Humber,163.28434802892465,14,21.191922556566364,0.024781162142585276,0.2
E02001537,Yorkshire and The Humber,163.49410253415857,14,25.66168574097863,0.04682999686533862,0.4
E02001538,Yorkshire and The Humber,145.79030494472116,12,30.793282225731993,0.2513961979423105,0.6
E02001539,Yorkshire and The Humber,109.68348480100282,7,39.55721435286744,0,0.75
E02001540,Yorkshire and The Humber,162.00545702592086,19,31.89160189290587,0.2726423942701228,0.2857142857142857
E02001541,Yorkshire and The Humber,292.63101888800213,33,29.966219207235966,0,0.42857142857142855
E02001542,Yorkshire and The Humber,269.1272587466359,21,47.38858246828143,0.6055120500212469,0.8
E02001543,Yorkshire and The Humber,298.916427948686,24,36.36581915556109,0.3433179723502304,0.5
E02001544,Yorkshire and The Humber,342.18289085545723,29,30.600552684365784,0.45321720229777984,0.5
E02001545,Yorkshire and The Humber,191.80052745145048,16,12.339696355789979,0,0
E02001546,Yorkshire and The Humber,197.5417032484636,18,23.780477282704126,0.007396839332748015,0.2
E02001547,Yorkshire and The Humber,311.29829701519867,34,40.03621937374107,0.41647881147659477,0.8571428571428571
E02001548,Yorkshire and The Humber,159.45050901508645,13,47.11721746596345,0.3439986572588714,0.8
E02001549,Yorkshire and The Humber,128.84522467386054,8,16.169232082460944,0,0
E02001550,Yorkshire and The Humber,167.63378465506125,13,22.82950006447453,0,0
E02001551,Yorkshire and The Humber,131.99142055766376,8,27.52746543474674,0.03770656223134967,0.5
E02001552,Yorkshire and The Humber,114.5621181262729,9,25.948683299389003,0.10587784060456638,0.2
E02001553,Yorkshire and The Humber,135.40961408259986,14,32.20570093819518,0.20021838618211063,0.5
E02001554,Yorkshire and The Humber,116.27906976744185,7,13.50323588039867,0,0
E02001555,Yorkshire and The Humber,207.97882397428626,11,15.954926640196632,0,0
E02001556,Yorkshire and The Humber,125.73344509639564,12,35.64554442581727,0.4183262010852781,0.5
E02001557,Yorkshire and The Humber,193.7984496124031,20,30.232097771317832,0.21308139534883722,0.3333333333333333
E02001558,Yorkshire and The Humber,182.3305154980938,11,18.785299685065475,0,0
E02001559,Yorkshire and The Humber,314.96062992125985,24,11.778442782152231,0,0
E02001560,Yorkshire and The Humber,74.5045447772314,10,52.6433409327969,0.13020845587370303,1
E02001561,Yorkshire and The Humber,252.37529691211404,17,48.71803102731592,0.3004750593824228,1
E02001562,Yorkshire and The Humber,238.13573737030106,14,31.225792992005445,0.267552662912597,0.5
E02001563,Yorkshire and The Humber,248.07740014884646,20,14.859454477797074,0,0
E02001564,Yorkshire and The Humber,137.72380117691247,11,7.839680355577814,0,0
E02001565,Yorkshire and The Humber,149.0111081007857,11,9.932130994310485,0,0
E02001566,Yorkshire and The Humber,85.60727661851257,8,33.490518138041736,0.5733699417082031,0.75
